ds,yhat,yhat_lower,yhat_upper,trend,yearly,y,Data_Type
2025-04-07,5696.299165227687,5527.305784132768,5859.074058488567,5886.033314882536,-189.73414965484864,5062.25,Actual
2025-04-08,5695.628828904374,5533.060286307582,5866.558505168337,5886.010805123569,-190.3819762191951,4982.77001953125,Actual
2025-04-09,5695.078932146484,5523.824148542047,5859.878173756494,5885.988295364603,-190.90936321811895,5456.89990234375,Actual
2025-04-10,5694.681623084101,5528.5397966243245,5865.568195039805,5885.965785605636,-191.28416252153423,5268.0498046875,Actual
2025-04-11,5694.465453084812,5531.114982710587,5856.504916891571,5885.94327584667,-191.47782276185833,5363.35986328125,Actual
2025-04-14,5695.121703486108,5541.078864958391,5876.598796052977,5885.875746569771,-190.75404308366237,5405.97021484375,Actual
2025-04-15,5695.822562830992,5536.736269923852,5857.103619293703,5885.853236810804,-190.03067397981238,5396.6298828125,Actual
2025-04-16,5696.774725994581,5516.0373364200295,5863.836362227482,5885.830727051837,-189.0560010572564,5275.7001953125,Actual
2025-04-17,5697.976462885794,5537.746521607046,5857.542949023197,5885.808217292872,-187.8317544070776,5282.7001953125,Actual
2025-04-21,5705.085437423401,5535.110688142793,5871.374689855541,5885.718178257006,-180.6327408336048,5158.2001953125,Actual
2025-04-22,5707.3582224937145,5550.815668150797,5872.378100422606,5885.695668498039,-178.33744600432433,5287.759765625,Actual
2025-04-23,5709.788645202677,5546.4772388643205,5881.97603828281,5885.673158739073,-175.88451353639607,5375.85986328125,Actual
2025-04-24,5712.354325542187,5541.327892851099,5883.889365335091,5885.650648980107,-173.29632343791937,5484.77001953125,Actual
2025-04-25,5715.032960272774,5552.165186821765,5884.226393950975,5885.6281392211395,-170.59517894836563,5525.2099609375,Actual
2025-04-28,5723.539705825686,5566.101936039656,5878.962191001378,5885.56060994424,-162.02090411855474,5528.75,Actual
2025-04-29,5726.472845637754,5555.939945452713,5880.0091857895695,5885.538100185275,-159.0652545475204,5560.830078125,Actual
2025-04-30,5733.199287500671,5584.087076440545,5895.417326439037,5889.283448376125,-156.08416087545444,5569.06005859375,Actual
2025-05-01,5739.941568490176,5580.77754518359,5912.181509330487,5893.028796566976,-153.08722807679945,5604.14013671875,Actual
2025-05-02,5746.6931388977355,5586.693814225725,5925.4944763729245,5896.774144757826,-150.0810058600908,5686.669921875,Actual
2025-05-05,5766.980849681101,5606.431894721974,5929.397946203085,5908.010189330378,-141.02933964927718,5650.3798828125,Actual
2025-05-06,5773.758860181433,5613.144386533527,5926.257541720123,5911.75553752123,-137.99667733979655,5606.91015625,Actual
2025-05-07,5780.551183931667,5618.930958573587,5943.415566880796,5915.50088571208,-134.94970178041353,5631.27978515625,Actual
2025-05-08,5787.363176327784,5625.66504212907,5952.730117218202,5919.246233902931,-131.88305757514703,5663.93994140625,Actual
2025-05-09,5794.200204277273,5617.833660131778,5956.045980562157,5922.991582093781,-128.79137781650817,5659.91015625,Actual
2025-05-12,5814.901002875707,5650.936349554548,5977.108463071442,5934.227626666334,-119.32662379062737,5844.18994140625,Actual
2025-05-13,5821.86843947756,5667.723217575408,5999.788719605519,5937.9729748571835,-116.10453537962367,5886.5498046875,Actual
2025-05-14,5828.864848321092,5659.713564199127,5998.83397989849,5941.718323048035,-112.85347472694312,5892.580078125,Actual
2025-05-15,5835.882602067029,5672.908437063904,5996.008338767772,5945.463671238886,-109.5810691718565,5916.93017578125,Actual
2025-05-16,5842.9104519523735,5682.73446399568,6017.198331218772,5949.209019429736,-106.2985674773625,5958.3798828125,Actual
2025-05-19,5863.887103957102,5696.802138064466,6034.105405508079,5960.445064002288,-96.55796004518574,5963.60009765625,Actual
2025-05-20,5870.770775582289,5708.096781657475,6053.19786922565,5964.190412193139,-93.41963661084974,5940.4599609375,Actual
2025-05-21,5877.556524315492,5708.401344282374,6044.015028416815,5967.935760383989,-90.37923606849658,5844.60986328125,Actual
2025-05-22,5884.215067984984,5738.6781150656025,6057.054394555211,5971.68110857484,-87.46604058985665,5842.009765625,Actual
2025-05-23,5890.716122432356,5718.4030211072495,6053.257445535747,5975.426456765691,-84.71033433333486,5802.81982421875,Actual
2025-05-27,5914.556779644607,5756.824083255147,6083.768881876222,5990.407849529093,-75.85106988448617,5921.5400390625,Actual
2025-05-28,5919.847176287764,5759.580985508673,6081.76811488094,5994.153197719945,-74.30602143218044,5888.5498046875,Actual
2025-05-29,5924.831078961135,5755.883050188898,6083.605848009932,5997.898545910794,-73.06746694965949,5912.169921875,Actual
2025-05-30,5929.498322650291,5772.327905169331,6093.487507581665,6001.643894101646,-72.14557145135485,5911.68994140625,Actual
2025-06-02,5941.5997352326995,5775.7991766805835,6105.312336255984,6012.879938674198,-71.2802034414978,5935.93994140625,Actual
2025-06-03,5945.037253094217,5781.488302641467,6108.305332549645,6016.625286865049,-71.58803377083181,5970.3701171875,Actual
2025-06-04,5948.214738378302,5779.03875335639,6109.510901907778,6020.370635055899,-72.15589667759669,5970.81005859375,Actual
2025-06-05,5951.16674534355,5789.228386395107,6115.264364918274,6024.11598324675,-72.94923790319979,5939.2998046875,Actual
2025-06-06,5953.935198530776,5795.722045765921,6116.871390050357,6027.861331437601,-73.92613290682507,6000.35986328125,Actual
2025-06-09,5961.655260518275,5801.421220605368,6126.188779719287,6039.097376010152,-77.44211549187722,6005.8798828125,Actual
2025-06-10,5964.231354947445,5802.301798207995,6151.328849969355,6042.842724201003,-78.61136925355801,6038.81005859375,Actual
2025-06-11,5966.916636781514,5800.293868695955,6135.487635944549,6046.588072391854,-79.67143561034014,6022.240234375,Actual
2025-06-12,5969.778334238726,5806.234493692274,6141.779959748938,6050.333420582704,-80.55508634397803,6045.259765625,Actual
2025-06-13,5972.883316254267,5806.849345464607,6137.299469268507,6054.078768773556,-81.19545251928868,5976.97021484375,Actual
2025-06-16,5984.289053288794,5824.0069190478325,6154.517383596646,6065.314813346107,-81.02576005731315,6033.10986328125,Actual
2025-06-17,5988.975173964532,5818.647234178989,6138.694787851864,6069.060161536958,-80.08498757242594,5982.72021484375,Actual
2025-06-18,5994.180556952004,5824.559214795112,6168.330028397078,6072.805509727808,-78.62495277580445,5980.8701171875,Actual
2025-06-20,6006.274454701247,5833.246200948638,6161.459155600925,6080.2962061095095,-74.02175140826263,5967.83984375,Actual
2025-06-23,6028.822223933837,5853.64663572913,6190.0047798413,6091.532250682062,-62.71002674822474,6025.169921875,Actual
2025-06-24,6037.488892864782,5864.240538822966,6191.607569530597,6095.277598872913,-57.78870600812982,6092.18017578125,Actual
2025-06-25,6046.688045029042,5878.029595993263,6212.200795651822,6099.022947063763,-52.33490203472108,6092.16015625,Actual
2025-06-26,6056.37786729628,5900.328353830334,6217.724602502944,6102.768295254614,-46.3904279583338,6141.02001953125,Actual
2025-06-27,6066.506805178746,5898.388642824232,6241.509232354902,6106.513643445465,-40.00683826672,6173.06982421875,Actual
2025-06-30,6098.889536227507,5931.800587831127,6263.380077529543,6117.749688018017,-18.860151790510116,6204.9501953125,Actual
2025-07-01,6110.1045413573165,5944.2258033958515,6271.807880452944,6121.4950362088675,-11.390494851550631,6198.009765625,Actual
2025-07-02,6121.397292420044,5947.534072838642,6275.1067991424625,6125.240384399718,-3.843091979673518,6227.419921875,Actual
2025-07-03,6132.685553074382,5969.850620616829,6286.425226185368,6128.98573259057,3.699820483813023,6279.35009765625,Actual
2025-07-07,6176.209947610948,6000.056411052206,6342.690350707146,6143.967125353972,32.242822256976325,6229.97998046875,Actual
2025-07-08,6186.326712709565,6027.1119141498775,6341.978559576492,6147.712473544822,38.614239164742706,6225.52001953125,Actual
2025-07-09,6196.018836701926,6033.8997795624855,6367.17768039595,6151.457821735673,44.56101496625304,6263.259765625,Actual
2025-07-10,6205.242373379655,6034.422391231799,6377.8599763497405,6155.2031699265235,50.03920345313111,6280.4599609375,Actual
2025-07-11,6213.963745627052,6057.531824088929,6377.408850547764,6158.948518117375,55.01522750967661,6259.75,Actual
2025-07-14,6236.944805659705,6079.644502303253,6392.2504779267565,6170.184562689927,66.76024296977842,6268.56005859375,Actual
2025-07-15,6243.54355086411,6082.323529205299,6404.862284317276,6173.929910880777,69.61363998333297,6243.759765625,Actual
2025-07-16,6249.638418330704,6083.971504955337,6414.521283470996,6177.675259071628,71.96315925907614,6263.7001953125,Actual
2025-07-17,6255.260671130217,6097.063018967366,6430.968695255524,6181.420607262478,73.84006386773832,6297.35986328125,Actual
2025-07-18,6260.450382177606,6099.199888517066,6422.079487607464,6185.165955453329,75.2844267242775,6296.7900390625,Actual
2025-07-21,6273.931292764842,6111.9400445475185,6445.517296850699,6196.4020000258815,77.52929273896017,6305.60009765625,Actual
2025-07-22,6277.92332082298,6107.016071230797,6442.036243078966,6200.147348216732,77.77597260624776,6309.6201171875,Actual
2025-07-23,6281.769067439283,6116.408936054377,6451.712058969866,6203.892696407583,77.87637103170066,6358.91015625,Actual
2025-07-24,6285.532236163427,6125.903020626576,6457.169168988221,6207.638044598433,77.89419156499409,6363.35009765625,Actual
2025-07-25,6289.274953600174,6117.758262794038,6446.741210093314,6211.383392789284,77.89156081088994,6388.64013671875,Actual
2025-07-28,6300.947049743025,6131.212234088169,6458.669036292319,6222.6194373618355,78.32761238118897,6389.77001953125,Actual
2025-07-29,6305.147317951157,6134.107128499692,6464.43124492021,6226.364785552687,78.78253239847002,6370.85986328125,Actual
2025-07-30,6309.565771251178,6143.333181679831,6473.20713172255,6230.1101337435375,79.45563750764127,6362.89990234375,Actual
2025-07-31,6314.228333635761,6146.942961616585,6478.597521635874,6233.855481934388,80.37285170137305,6339.39013671875,Actual
2025-08-01,6319.152151165124,6152.5434725459745,6479.51029479179,6237.600830125239,81.55132103988588,6238.009765625,Actual
2025-08-04,6335.528702111415,6163.140346246382,6503.3998959499,6248.836874697791,86.69182741362441,6329.93994140625,Actual
2025-08-05,6341.491911622671,6181.283212309244,6512.344333557413,6252.582222888641,88.90968873402997,6299.18994140625,Actual
2025-08-06,6347.672101484988,6192.103254873324,6505.720809992426,6256.327571079492,91.3445304054958,6345.06005859375,Actual
2025-08-07,6354.037819052313,6183.606301635416,6521.180152171939,6260.072919270343,93.96489978197005,6340.0,Actual
2025-08-08,6360.552081029321,6196.779312728685,6531.935738076364,6263.8182674611935,96.73381356812784,6389.4501953125,Actual
2025-08-11,6380.55767686324,6216.117239337688,6545.6559832402945,6275.054312033745,105.5033648294949,6373.4501953125,Actual
2025-08-12,6387.226781882234,6221.508974051811,6563.438860845608,6278.799660224597,108.42712165763704,6445.759765625,Actual
2025-08-13,6393.818277048969,6222.60295675202,6577.671333542932,6282.545008415446,111.2732686335232,6466.580078125,Actual
2025-08-14,6400.287338768722,6233.097013056773,6567.145166966464,6286.290356606298,113.99698216242416,6468.5400390625,Actual
2025-08-15,6406.591974186119,6250.537190013109,6567.779920057011,6290.035704797148,116.5562693889703,6449.7998046875,Actual
2025-08-18,6424.160961930481,6258.372481425484,6586.518986037648,6301.271749369701,122.88921256077968,6449.14990234375,Actual
2025-08-19,6429.474972260362,6273.354501789657,6601.293530368937,6305.017097560551,124.45787469981114,6411.3701171875,Actual
2025-08-20,6434.485182061912,6266.367303490791,6602.468355459269,6308.762445751402,125.72273631051031,6395.77978515625,Actual
2025-08-21,6439.1810959599,6271.372849003504,6610.553000031214,6312.507793942253,126.67330201764716,6370.169921875,Actual
2025-08-22,6443.558245149764,6287.974335384292,6599.022993962583,6316.253142133103,127.30510301666082,6466.91015625,Actual
2025-08-25,6454.816245353344,6280.937921373321,6622.946114062693,6327.489186705655,127.32705864768921,6439.31982421875,Actual
2025-08-26,6457.981832654861,6297.789327229059,6626.949516771208,6331.234534896506,126.74729775835459,6465.93994140625,Actual
2025-08-27,6460.882397690965,6295.136771579923,6637.332391643563,6334.979883087356,125.90251460360945,6481.39990234375,Actual
2025-08-28,6463.5392746570515,6279.82312332515,6612.0829520199195,6338.7252312782075,124.8140433788444,6501.85986328125,Actual
2025-08-29,6465.975405691275,6295.149821602448,6632.8473602553095,6342.470579469058,123.5048262222172,6460.259765625,Actual
2025-09-02,6473.979168029466,6303.843459745848,6643.345206215422,6357.45197223246,116.52719579700565,6415.5400390625,Actual
2025-09-03,6475.652462439209,6312.687227104144,6641.500031334711,6361.197320423312,114.4551420158969,6448.259765625,Actual
2025-09-04,6477.230336363119,6306.936845291182,6644.33037354382,6364.942668614161,112.28766774895732,6502.080078125,Actual
2025-09-05,6478.725535715819,6315.50755088254,6636.587363525778,6368.688016805013,110.0375189108067,6481.5,Actual
2025-09-08,6482.791871219209,6321.492348162358,6653.610959988993,6379.924061377565,102.8678098416443,6495.14990234375,Actual
2025-09-09,6484.016508555506,6321.278551394904,6650.226479622989,6383.669409568416,100.34709898709033,6512.60986328125,Actual
2025-09-10,6485.1726962081,6325.029209424743,6647.692810796931,6387.414757759266,97.75793844883432,6532.0400390625,Actual
2025-09-11,6486.2549535795515,6325.18409642296,6650.6172766639165,6391.160105950117,95.0948476294344,6587.47021484375,Actual
2025-09-12,6487.256149872205,6326.783758267626,6651.5171743267765,6394.905454140967,92.35069573123809,6584.2900390625,Actual
2025-09-15,6489.691934606666,6322.726359830565,6651.289587263145,6406.1414987135195,83.55043589314695,6615.27978515625,Actual
2025-09-16,6490.289339787341,6328.684255612219,6640.456991296975,6409.88684690437,80.40249288297095,6606.759765625,Actual
2025-09-17,6490.770468358866,6330.599632981258,6657.540332814963,6413.6321950952215,77.13827326364495,6600.35009765625,Actual
2025-09-18,6491.133599796693,6328.2097409490425,6655.384866768118,6417.377543286071,73.7560565106213,6631.9599609375,Actual
2025-09-19,6491.380370278489,6322.320764684141,6664.189641734099,6421.122891476923,70.25747880156624,6664.35986328125,Actual
2025-09-22,6491.499222317291,6332.569898517276,6658.985775471875,6432.358936049474,59.14028626781647,6693.75,Actual
2025-09-23,6491.3795003338455,6328.033203043655,6653.6382458675425,6436.104284240325,55.2752160935202,6656.919921875,Actual
2025-09-24,6491.2155258032935,6332.936001531962,6650.647850270453,6439.849632431175,51.36589337211811,6637.97021484375,Actual
2025-09-25,6491.035255996908,6330.149604143351,6665.136461235431,6443.594980622027,47.440275374881146,6604.72021484375,Actual
2025-09-26,6490.870696769089,6330.2202826339035,6650.577817528231,6447.340328812877,43.53036795621248,6643.7001953125,Actual
2025-09-29,6490.8406485989135,6328.489582136959,6665.343715263484,6458.576373385429,32.2642752134846,6661.2099609375,Actual
2025-09-30,6491.119769588496,6321.164737141112,6644.971835437249,6462.32172157628,28.798048012216043,6688.4599609375,Actual
2025-10-01,6491.613549226167,6331.354791552219,6663.078280324281,6466.06706976713,25.54647945903747,6711.2001953125,Actual
2025-10-02,6492.363760668675,6345.26664868614,6663.963550829444,6469.812417957981,22.551342710694552,6715.35009765625,Actual
